T12022,105.6148907410783,105.7958627728513,105.3437702253836,106.0913067682155,111.1822388519997,112.5685207048199,106.1935769246621,106.4236018158461,109.1976263316988
T22022,105.6666687160365,106.0473023431835,105.5403993990848,106.6082105711846,114.1624256068961,113.2759342960602,104.3111634547628,104.5718059223214,106.6892212473993
T32022,106.2944028919345,106.6215687549384,106.0710491064554,107.5572870981726,113.403053334728,114.446921533973,105.0734595587345,105.8622142203982,104.1397635394754
T42022,106.2207683997796,106.8917466044381,106.3060442642311,107.9462858155444,113.9194172086949,113.10482746865,105.7305251224452,106.1864706141137,106.7281140336347
T12023,106.0190550491202,106.4803646936405,105.9740049801381,107.0289922538977,114.8597853479942,113.3574979474766,105.2308802632042,105.4054913617001,110.0213680523547
T22023,106.0413972726979,106.4172983558784,105.9556550704527,107.1948289252188,112.4812406443114,114.1132339261335,104.9120036977298,105.2804760650771,107.6169778761551
T32023,106.1066290011367,106.6626565272024,106.256019773306,106.7805764391713,113.0934340162332,113.6492969987736,105.4103477991503,105.7597886047062,106.7196024110603
T42023,106.2972359868276,106.583584081745,106.2760025406327,105.7374400498556,112.5797901871223,114.1747617586712,106.0925372956308,106.8089139152268,107.7767338152108
T12024,105.728245376481,105.8847061907972,105.608303984262,105.3119565629414,112.9147985157814,113.4674112565947,105.4712845849015,105.5034041443481,108.5942150817446
T22024,105.878833044927,106.0952232484744,105.814199583552,105.7737115937291,112.0419396409457,113.9144321499765,105.586319862875,105.8335934824577,108.889153358966
T32024,105.9263240148518,106.3528199547065,106.0619937682641,106.2655732771961,111.4045105342644,113.9011743474116,103.9704492735726,104.5329452240787,103.992626069391
T42024,107.6740714257369,108.4056049786922,108.022176123995,107.0858324838933,113.7233283457136,116.1823776841273,105.9419366108554,107.0067378901816,106.076553140942
T12025,106.0010608708952,106.4154913996107,106.1912042393845,105.9739892460044,111.7291529480757,113.7385220934553,105.154967427053,105.5591012773348,104.4273696947088
T22025,106.0460986840098,106.3992211716098,106.1425744600634,105.7842728619431,114.1550265766247,113.8723185147529,105.1980665853008,105.5890075017919,106.0789446192832
T32025,107.6890338805105,108.5142771029965,108.2379894024823,106.6305045683822,113.8750272330406,115.6674869402978,105.9019502795119,106.7431881084431,105.256622201801
T42025,107.8832689652498,108.6697028635969,108.3781994165369,107.1976826300022,116.4768968247798,116.184715080865,106.1877557089732,107.1699332382617,106.1990564765046
